time,temp
2020-05-26 13:17:48.301945,32.44
2020-05-26 13:17:48.501993,34.62
2020-05-26 13:17:48.702938,33.97
2020-05-26 13:17:48.903098,33.53
2020-05-26 13:17:49.103145,33.02
2020-05-26 13:17:49.304092,28.07
2020-05-26 13:17:49.504249,29.63
2020-05-26 13:17:49.704296,30.59
2020-05-26 13:17:49.904348,32.97
2020-05-26 13:17:50.104402,34.99
2020-05-26 13:17:50.304447,34.58
2020-05-26 13:17:50.504457,30.73
2020-05-26 13:17:50.704489,33.42
2020-05-26 13:17:50.904492,33.85
2020-05-26 13:17:51.104544,32.4
2020-05-26 13:17:51.304596,33.58
2020-05-26 13:17:51.504646,30.93
2020-05-26 13:17:51.704696,28.75
2020-05-26 13:17:51.904853,30.85
2020-05-26 13:17:52.104903,29.33
2020-05-26 13:17:52.304953,33.57
2020-05-26 13:17:52.505006,30.79
2020-05-26 13:17:52.706053,28.33
2020-05-26 13:17:52.906997,30.7
2020-05-26 13:17:53.107157,35.04
2020-05-26 13:17:53.307206,33.91
2020-05-26 13:17:53.508152,28.98
2020-05-26 13:17:53.708309,32.52
2020-05-26 13:17:53.908358,35.35
2020-05-26 13:17:54.108410,34.31
2020-05-26 13:17:54.308461,33.67
2020-05-26 13:17:54.508508,31.96
2020-05-26 13:17:54.708559,29.88
2020-05-26 13:17:54.908610,34.02
2020-05-26 13:17:55.108659,32.1
2020-05-26 13:17:55.308708,28.33
2020-05-26 13:17:55.508763,35.51
2020-05-26 13:17:55.708815,30.42
2020-05-26 13:17:55.908864,35.84
2020-05-26 13:17:56.108913,32.54
2020-05-26 13:17:56.308965,34.26
2020-05-26 13:17:56.511908,29.01
2020-05-26 13:17:56.712064,35.99
2020-05-26 13:17:56.912118,35.18
2020-05-26 13:17:57.112167,28.52
2020-05-26 13:17:57.312216,30.66
2020-05-26 13:17:57.512267,34.84
2020-05-26 13:17:57.712316,33.55
2020-05-26 13:17:57.912369,29.79
2020-05-26 13:17:58.112418,28.23
2020-05-26 13:17:58.312467,35.04
2020-05-26 13:17:58.512519,34.29
2020-05-26 13:17:58.712572,34.77
2020-05-26 13:17:58.912618,31.83
2020-05-26 13:17:59.112671,35.07
2020-05-26 13:17:59.312723,33.34
2020-05-26 13:17:59.512769,32.84
2020-05-26 13:17:59.712822,29.3
2020-05-26 13:17:59.912873,33.95
2020-05-26 13:18:00.113923,29.8
2020-05-26 13:18:00.313973,35.21
2020-05-26 13:18:00.514915,32.86
2020-05-26 13:18:00.714965,31.62
2020-05-26 13:18:00.915124,30.26
2020-05-26 13:18:01.115176,31.44
2020-05-26 13:18:01.315225,30.97
2020-05-26 13:18:01.516171,30.31
2020-05-26 13:18:01.716330,34.95
2020-05-26 13:18:01.916376,29.36
2020-05-26 13:18:02.116428,31.07
2020-05-26 13:18:02.316479,35.97
2020-05-26 13:18:02.517423,30.34
2020-05-26 13:18:02.717578,31.83
2020-05-26 13:18:02.918520,29.76
2020-05-26 13:18:03.137575,34.84
2020-05-26 13:18:03.337627,34.31
2020-05-26 13:18:03.537678,32.14
2020-05-26 13:18:03.737725,33.08
2020-05-26 13:18:03.937888,33.22
2020-05-26 13:18:04.137938,34.36
2020-05-26 13:18:04.337987,34.93
2020-05-26 13:18:04.538036,35.13
2020-05-26 13:18:04.738090,31.45
2020-05-26 13:18:04.938138,31.64
2020-05-26 13:18:05.138189,31.02
2020-05-26 13:18:05.338243,28.99
2020-05-26 13:18:05.538291,29.67
2020-05-26 13:18:05.738341,33.86
2020-05-26 13:18:05.938392,35.61
2020-05-26 13:18:06.138443,35.02
2020-05-26 13:18:06.338491,34.34
2020-05-26 13:18:06.538547,32.27
2020-05-26 13:18:06.738596,35.57
2020-05-26 13:18:06.938642,32.51
2020-05-26 13:18:07.139589,33.81
2020-05-26 13:18:07.339746,28.71
2020-05-26 13:18:07.539794,35.13
2020-05-26 13:18:07.739846,28.41
2020-05-26 13:18:07.939899,34.51
2020-05-26 13:18:08.139946,34.04
2020-05-26 13:18:08.340887,35.57
2020-05-26 13:18:08.540938,35.96
2020-05-26 13:18:08.741090,34.46
2020-05-26 13:18:08.941148,31.25
2020-05-26 13:18:09.141200,34.31
2020-05-26 13:18:09.341248,34.42
2020-05-26 13:18:09.541300,28.71
2020-05-26 13:18:09.741350,30.16
2020-05-26 13:18:09.941399,28.17
2020-05-26 13:18:10.141450,34.91
2020-05-26 13:18:10.341502,34.34
2020-05-26 13:18:10.542563,32.54
2020-05-26 13:18:10.742603,29.85
2020-05-26 13:18:10.942656,30.01
2020-05-26 13:18:11.142702,33.15
2020-05-26 13:18:11.342753,33.11
2020-05-26 13:18:11.543699,34.62
2020-05-26 13:18:11.743853,30.09
2020-05-26 13:18:11.943905,34.71
2020-05-26 13:18:12.143956,28.73
2020-05-26 13:18:12.344006,34.64
2020-05-26 13:18:12.544057,34.05
2020-05-26 13:18:12.744108,34.22
2020-05-26 13:18:12.944157,32.44
2020-05-26 13:18:13.144206,34.11
2020-05-26 13:18:13.344260,35.91
2020-05-26 13:18:13.544308,32.24
2020-05-26 13:18:13.744359,31.44
2020-05-26 13:18:13.944409,34.88
2020-05-26 13:18:14.144460,33.65
2020-05-26 13:18:14.344510,32.59
2020-05-26 13:18:14.544565,35.68
2020-05-26 13:18:14.744613,28.74
2020-05-26 13:18:14.944662,30.65
2020-05-26 13:18:15.144715,30.63
2020-05-26 13:18:15.344763,29.07
2020-05-26 13:18:15.544811,32.97
2020-05-26 13:18:15.744865,34.76
2020-05-26 13:18:15.945810,31.4
2020-05-26 13:18:16.145963,34.65
2020-05-26 13:18:16.346015,32.29
2020-05-26 13:18:16.546066,34.68
2020-05-26 13:18:16.747115,28.17
2020-05-26 13:18:16.947167,34.71
2020-05-26 13:18:17.147217,30.53
2020-05-26 13:18:17.347266,33.4
2020-05-26 13:18:17.547317,35.66
2020-05-26 13:18:17.747372,31.27
2020-05-26 13:18:17.947418,30.46
2020-05-26 13:18:18.147469,35.52
2020-05-26 13:18:18.347521,30.97
2020-05-26 13:18:18.547569,34.59
2020-05-26 13:18:18.747621,28.14
2020-05-26 13:18:18.947671,29.19
2020-05-26 13:18:19.147719,29.03
2020-05-26 13:18:19.347771,32.94
2020-05-26 13:18:19.547823,29.04
2020-05-26 13:18:19.747871,33.65
2020-05-26 13:18:19.947923,29.58
2020-05-26 13:18:20.147973,31.79
2020-05-26 13:18:20.348919,28.08
2020-05-26 13:18:20.549075,30.56
2020-05-26 13:18:20.749128,31.14
2020-05-26 13:18:20.949173,30.44
2020-05-26 13:18:21.149227,34.83
2020-05-26 13:18:21.349276,28.2
2020-05-26 13:18:21.549325,33.62
2020-05-26 13:18:21.752273,34.28
2020-05-26 13:18:21.953429,33.91
2020-05-26 13:18:22.153477,32.02
2020-05-26 13:18:22.353530,33.25
2020-05-26 13:18:22.553580,30.54
2020-05-26 13:18:22.753632,29.16
2020-05-26 13:18:22.953680,34.61
2020-05-26 13:18:23.153733,35.24
2020-05-26 13:18:23.353781,29.89
2020-05-26 13:18:23.553831,31.9
2020-05-26 13:18:23.753886,34.9
2020-05-26 13:18:23.953933,30.87
2020-05-26 13:18:24.153984,29.82
2020-05-26 13:18:24.354035,29.04
2020-05-26 13:18:24.554085,35.96
2020-05-26 13:18:24.754135,35.27
2020-05-26 13:18:24.955078,33.0
2020-05-26 13:18:25.155236,34.58
2020-05-26 13:18:25.355285,32.35
2020-05-26 13:18:25.555336,29.9
2020-05-26 13:18:25.756387,32.01
2020-05-26 13:18:25.956438,28.64
2020-05-26 13:18:26.157489,29.8
2020-05-26 13:18:26.357540,28.92
2020-05-26 13:18:26.557589,33.71
2020-05-26 13:18:26.757640,35.99
2020-05-26 13:18:26.957691,31.86
2020-05-26 13:18:27.157740,31.17
2020-05-26 13:18:27.358791,31.23
2020-05-26 13:18:27.558841,33.26
2020-05-26 13:18:27.758891,35.64
2020-05-26 13:18:27.958943,35.65
2020-05-26 13:18:28.158992,35.45
2020-05-26 13:18:28.359043,33.29
2020-05-26 13:18:28.559093,33.32
2020-05-26 13:18:28.759146,31.35
2020-05-26 13:18:28.959193,29.38
2020-05-26 13:18:29.160140,30.31
2020-05-26 13:18:29.360297,29.63
2020-05-26 13:18:29.560346,35.75
2020-05-26 13:18:29.760397,30.83
2020-05-26 13:18:29.960448,29.42
2020-05-26 13:18:30.160497,34.52
2020-05-26 13:18:30.362442,28.22
2020-05-26 13:18:30.562601,30.0
2020-05-26 13:18:30.762649,35.38
2020-05-26 13:18:30.962701,32.73
2020-05-26 13:18:31.162751,34.26
2020-05-26 13:18:31.362800,29.79
2020-05-26 13:18:31.563852,31.96
2020-05-26 13:18:31.763902,34.99
2020-05-26 13:18:31.963951,35.96
2020-05-26 13:18:32.165003,31.01
2020-05-26 13:18:32.365056,28.8
2020-05-26 13:18:32.565107,29.05
2020-05-26 13:18:32.765155,28.91
2020-05-26 13:18:32.965207,33.75
2020-05-26 13:18:33.165256,28.34
2020-05-26 13:18:33.365307,31.86
2020-05-26 13:18:33.565357,34.14
2020-05-26 13:18:33.765407,29.61
2020-05-26 13:18:33.965457,29.72
2020-05-26 13:18:34.165509,32.25
2020-05-26 13:18:34.365560,35.6
2020-05-26 13:18:34.565608,33.16
2020-05-26 13:18:34.765663,31.13
2020-05-26 13:18:34.965713,35.11
2020-05-26 13:18:35.165761,31.76
2020-05-26 13:18:35.365812,35.79
2020-05-26 13:18:35.565865,34.56
2020-05-26 13:18:35.765910,31.07
2020-05-26 13:18:35.965964,29.71
2020-05-26 13:18:36.166016,34.98
2020-05-26 13:18:36.366062,33.18
2020-05-26 13:18:36.566114,28.9
2020-05-26 13:18:36.766169,32.0
2020-05-26 13:18:36.966206,30.33
2020-05-26 13:18:37.166266,34.0
2020-05-26 13:18:37.366314,33.51
2020-05-26 13:18:37.567257,35.55
2020-05-26 13:18:37.767416,32.86
2020-05-26 13:18:37.967467,29.43
2020-05-26 13:18:38.167515,30.62
2020-05-26 13:18:38.368462,31.46
2020-05-26 13:18:38.568510,28.46
2020-05-26 13:18:38.768562,29.74
2020-05-26 13:18:38.968612,30.88
2020-05-26 13:18:39.168663,31.82
2020-05-26 13:18:39.368714,33.47
2020-05-26 13:18:39.568870,28.19
2020-05-26 13:18:39.768924,30.48
2020-05-26 13:18:39.968969,34.53
2020-05-26 13:18:40.169021,28.9
2020-05-26 13:18:40.369074,31.01
2020-05-26 13:18:40.569121,34.66
2020-05-26 13:18:40.769173,33.51
2020-05-26 13:18:40.969224,30.18
2020-05-26 13:18:41.169272,31.91
2020-05-26 13:18:41.369323,31.05
2020-05-26 13:18:41.569376,32.55
2020-05-26 13:18:41.769427,34.83
2020-05-26 13:18:41.969476,31.46
2020-05-26 13:18:42.169528,30.26
2020-05-26 13:18:42.369576,30.64
2020-05-26 13:18:42.569628,30.16
2020-05-26 13:18:42.770573,28.42
2020-05-26 13:18:42.970728,30.45
2020-05-26 13:18:43.171779,33.16
2020-05-26 13:18:43.371829,31.64
2020-05-26 13:18:43.571880,32.28
2020-05-26 13:18:43.771930,34.88
2020-05-26 13:18:43.971980,34.48
2020-05-26 13:18:44.172033,35.89
2020-05-26 13:18:44.372081,30.16
2020-05-26 13:18:44.572132,34.16
2020-05-26 13:18:44.772183,34.41
2020-05-26 13:18:44.972231,33.93
2020-05-26 13:18:45.172283,34.98
2020-05-26 13:18:45.372334,34.08
2020-05-26 13:18:45.572383,35.09
2020-05-26 13:18:45.772433,30.11
2020-05-26 13:18:45.972486,35.45
2020-05-26 13:18:46.172533,33.6
2020-05-26 13:18:46.372586,30.35
2020-05-26 13:18:46.572637,29.26
2020-05-26 13:18:46.772684,35.09
2020-05-26 13:18:46.973631,30.65
2020-05-26 13:18:47.173686,30.18
2020-05-26 13:18:47.373838,29.06
2020-05-26 13:18:47.573889,30.58
2020-05-26 13:18:47.774941,29.98
2020-05-26 13:18:47.974988,33.4
2020-05-26 13:18:48.175040,30.51
2020-05-26 13:18:48.375093,35.37
2020-05-26 13:18:48.575140,30.19
2020-05-26 13:18:48.775191,34.4
2020-05-26 13:18:48.975244,30.12
2020-05-26 13:18:49.175292,35.95
2020-05-26 13:18:49.375342,28.73
2020-05-26 13:18:49.575396,35.86
2020-05-26 13:18:49.775442,28.18
2020-05-26 13:18:49.975494,34.47
2020-05-26 13:18:50.175547,31.5
2020-05-26 13:18:50.375593,33.06
2020-05-26 13:18:50.575646,29.66
2020-05-26 13:18:50.775695,35.56
2020-05-26 13:18:50.975745,29.46
2020-05-26 13:18:51.175797,28.99
2020-05-26 13:18:51.376742,30.04
2020-05-26 13:18:51.576897,32.76
2020-05-26 13:18:51.776949,33.37
2020-05-26 13:18:51.977002,33.35
2020-05-26 13:18:52.177051,28.67
2020-05-26 13:18:52.377100,29.39
2020-05-26 13:18:52.577151,34.46
2020-05-26 13:18:52.777202,32.87
2020-05-26 13:18:52.977250,35.2
2020-05-26 13:18:53.177301,34.12
2020-05-26 13:18:53.377352,31.88
2020-05-26 13:18:53.577400,29.65
2020-05-26 13:18:53.777452,30.85
2020-05-26 13:18:53.978397,31.43
2020-05-26 13:18:54.178552,34.15
2020-05-26 13:18:54.378604,35.79
2020-05-26 13:18:54.578657,33.3
2020-05-26 13:18:54.778703,28.28
2020-05-26 13:18:54.978756,35.29
2020-05-26 13:18:55.178807,31.64
2020-05-26 13:18:55.378856,33.09
2020-05-26 13:18:55.578907,34.67
2020-05-26 13:18:55.778958,33.07
2020-05-26 13:18:55.979006,33.73
2020-05-26 13:18:56.179057,30.9
2020-05-26 13:18:56.379109,29.87
2020-05-26 13:18:56.579158,33.94
2020-05-26 13:18:56.779208,34.61
2020-05-26 13:18:56.979261,28.16
2020-05-26 13:18:57.179308,35.86
2020-05-26 13:18:57.379361,33.31
2020-05-26 13:18:57.579417,32.91
2020-05-26 13:18:57.779461,29.72
2020-05-26 13:18:57.979512,33.24
2020-05-26 13:18:58.179563,35.46
2020-05-26 13:18:58.379611,35.48
2020-05-26 13:18:58.579661,33.13
2020-05-26 13:18:58.779715,32.41
2020-05-26 13:18:58.979763,33.93
2020-05-26 13:18:59.179816,32.72
2020-05-26 13:18:59.379864,30.23
2020-05-26 13:18:59.579914,35.29
2020-05-26 13:18:59.779966,30.11
2020-05-26 13:18:59.980017,29.61
2020-05-26 13:19:00.180968,32.96
2020-05-26 13:19:00.381118,34.23
2020-05-26 13:19:00.581168,29.62
2020-05-26 13:19:00.781218,35.94
2020-05-26 13:19:00.981269,28.69
2020-05-26 13:19:01.181322,31.66
2020-05-26 13:19:01.381371,28.05
2020-05-26 13:19:01.581420,29.86
2020-05-26 13:19:01.781470,35.21
2020-05-26 13:19:01.981522,35.96
2020-05-26 13:19:02.181563,34.51
2020-05-26 13:19:02.382624,31.33
2020-05-26 13:19:02.582674,30.8
2020-05-26 13:19:02.782722,32.94
2020-05-26 13:19:02.982774,34.98
2020-05-26 13:19:03.182825,35.44
2020-05-26 13:19:03.382874,35.72
2020-05-26 13:19:03.582926,30.05
2020-05-26 13:19:03.796873,28.43
2020-05-26 13:19:03.997923,29.27
2020-05-26 13:19:04.197972,28.38
2020-05-26 13:19:04.398125,32.0
2020-05-26 13:19:04.598182,31.3
2020-05-26 13:19:04.798232,30.31
2020-05-26 13:19:04.998282,35.44
2020-05-26 13:19:05.199225,31.6
2020-05-26 13:19:05.399384,29.87
2020-05-26 13:19:05.599435,31.64
2020-05-26 13:19:05.799484,34.72
2020-05-26 13:19:05.999534,32.67
2020-05-26 13:19:06.199584,30.08
2020-05-26 13:19:06.400527,35.81
2020-05-26 13:19:06.600580,31.41
2020-05-26 13:19:06.800736,29.65
2020-05-26 13:19:07.000785,28.02
2020-05-26 13:19:07.200837,34.77
2020-05-26 13:19:07.400888,31.12
2020-05-26 13:19:07.600936,33.93
2020-05-26 13:19:07.800988,31.83
2020-05-26 13:19:08.001039,33.43
2020-05-26 13:19:08.201087,29.73
2020-05-26 13:19:08.401141,28.19
2020-05-26 13:19:08.601191,33.32
2020-05-26 13:19:08.801240,28.25
2020-05-26 13:19:09.001291,32.46
2020-05-26 13:19:09.201341,31.68
2020-05-26 13:19:09.401390,30.25
2020-05-26 13:19:09.602338,35.02
2020-05-26 13:19:09.802493,30.71
2020-05-26 13:19:10.002544,32.14
2020-05-26 13:19:10.202593,33.78
2020-05-26 13:19:10.402646,33.04
2020-05-26 13:19:10.602694,29.92
2020-05-26 13:19:10.802746,29.63
2020-05-26 13:19:11.002797,28.97
2020-05-26 13:19:11.202848,29.26
2020-05-26 13:19:11.403788,35.6
2020-05-26 13:19:11.603949,32.38
2020-05-26 13:19:11.803999,28.31
2020-05-26 13:19:12.004048,28.13
2020-05-26 13:19:12.205004,34.69
2020-05-26 13:19:12.405151,29.73
2020-05-26 13:19:12.605199,33.42
2020-05-26 13:19:12.805250,30.71
2020-05-26 13:19:13.005304,28.49
2020-05-26 13:19:13.205350,28.46
2020-05-26 13:19:13.405401,31.79
2020-05-26 13:19:13.605454,34.47
2020-05-26 13:19:13.805502,32.47
2020-05-26 13:19:14.005552,29.28
2020-05-26 13:19:14.206496,32.99
2020-05-26 13:19:14.406652,34.32
2020-05-26 13:19:14.606705,29.37
2020-05-26 13:19:14.806756,31.14
2020-05-26 13:19:15.006803,28.47
2020-05-26 13:19:15.206856,28.28
2020-05-26 13:19:15.406907,31.75
2020-05-26 13:19:15.606955,35.86
2020-05-26 13:19:15.807008,29.13
2020-05-26 13:19:16.007060,35.57
2020-05-26 13:19:16.207108,29.72
2020-05-26 13:19:16.407158,32.14
2020-05-26 13:19:16.607210,35.17
2020-05-26 13:19:16.807258,32.52
2020-05-26 13:19:17.007310,29.73
2020-05-26 13:19:17.207359,32.8
2020-05-26 13:19:17.407409,35.73
2020-05-26 13:19:17.607460,34.49
2020-05-26 13:19:17.807515,32.58
2020-05-26 13:19:18.007561,34.22
2020-05-26 13:19:18.207613,34.29
2020-05-26 13:19:18.408554,29.96
2020-05-26 13:19:18.608604,29.13
2020-05-26 13:19:18.808655,35.14
2020-05-26 13:19:19.008703,29.64
2020-05-26 13:19:19.208754,32.86
2020-05-26 13:19:19.408807,30.4
2020-05-26 13:19:19.608856,33.01
2020-05-26 13:19:19.808905,29.55
2020-05-26 13:19:20.008958,32.62
2020-05-26 13:19:20.209006,31.09
2020-05-26 13:19:20.409060,29.09
2020-05-26 13:19:20.609108,33.96
2020-05-26 13:19:20.809158,34.81
2020-05-26 13:19:21.009210,30.06
2020-05-26 13:19:21.209260,35.54
2020-05-26 13:19:21.409422,32.11
2020-05-26 13:19:21.609472,28.75
2020-05-26 13:19:21.809519,32.78
2020-05-26 13:19:22.009572,35.58
2020-05-26 13:19:22.209623,31.29
2020-05-26 13:19:22.409670,29.99
2020-05-26 13:19:22.609722,32.77
2020-05-26 13:19:22.810662,29.17
2020-05-26 13:19:23.010742,33.69
2020-05-26 13:19:23.210764,29.6
2020-05-26 13:19:23.410813,34.91
2020-05-26 13:19:23.610864,29.14
2020-05-26 13:19:23.810915,34.87
2020-05-26 13:19:24.010965,33.75
2020-05-26 13:19:24.211015,30.23
2020-05-26 13:19:24.411065,34.86
2020-05-26 13:19:24.612121,31.82
2020-05-26 13:19:24.812168,31.03
2020-05-26 13:19:25.012219,31.04
2020-05-26 13:19:25.212380,29.68
2020-05-26 13:19:25.412427,31.26
2020-05-26 13:19:25.612479,33.61
2020-05-26 13:19:25.812531,33.56
2020-05-26 13:19:26.012579,31.09
2020-05-26 13:19:26.212631,35.28
2020-05-26 13:19:26.412682,35.58
2020-05-26 13:19:26.612730,29.51
2020-05-26 13:19:26.812783,28.92
2020-05-26 13:19:27.012836,28.84
2020-05-26 13:19:27.212881,34.2
2020-05-26 13:19:27.412925,32.1
2020-05-26 13:19:27.613879,28.15
2020-05-26 13:19:27.814033,28.24
2020-05-26 13:19:28.014084,31.99
2020-05-26 13:19:28.214139,34.04
2020-05-26 13:19:28.414184,28.65
2020-05-26 13:19:28.614237,34.62
2020-05-26 13:19:28.814288,28.21
2020-05-26 13:19:29.014336,32.41
2020-05-26 13:19:29.214387,30.78
2020-05-26 13:19:29.414442,31.03
2020-05-26 13:19:29.614487,28.3
2020-05-26 13:19:29.814537,32.17
2020-05-26 13:19:30.014592,34.22
2020-05-26 13:19:30.214639,30.15
2020-05-26 13:19:30.414689,35.03
2020-05-26 13:19:30.614745,30.82
2020-05-26 13:19:30.814792,33.79
2020-05-26 13:19:31.015736,35.33
2020-05-26 13:19:31.215786,34.99
2020-05-26 13:19:31.415836,28.16
2020-05-26 13:19:31.615991,34.29
2020-05-26 13:19:31.816043,34.07
2020-05-26 13:19:32.016094,34.66
2020-05-26 13:19:32.216142,32.77
2020-05-26 13:19:32.416187,34.88
2020-05-26 13:19:32.616246,32.42
2020-05-26 13:19:32.816294,31.91
2020-05-26 13:19:33.016346,35.49
2020-05-26 13:19:33.216398,29.33
2020-05-26 13:19:33.416445,35.36
2020-05-26 13:19:33.616498,31.19
2020-05-26 13:19:33.816548,32.63
2020-05-26 13:19:34.016598,33.51
2020-05-26 13:19:34.216648,35.21
2020-05-26 13:19:34.416702,35.66
2020-05-26 13:19:34.616750,29.82
2020-05-26 13:19:34.816799,29.39
2020-05-26 13:19:35.016853,31.43
2020-05-26 13:19:35.216898,31.93
2020-05-26 13:19:35.416952,33.06
2020-05-26 13:19:35.617001,31.93
2020-05-26 13:19:35.817051,30.43
2020-05-26 13:19:36.017102,32.28
2020-05-26 13:19:36.217155,28.13
2020-05-26 13:19:36.417196,30.18
2020-05-26 13:19:36.617253,32.22
2020-05-26 13:19:36.818197,32.61
2020-05-26 13:19:37.018354,35.87
2020-05-26 13:19:37.218405,34.9
2020-05-26 13:19:37.418459,35.61
2020-05-26 13:19:37.618505,28.97
2020-05-26 13:19:37.818557,34.18
2020-05-26 13:19:38.018606,30.6
2020-05-26 13:19:38.218657,30.58
2020-05-26 13:19:38.418708,31.08
2020-05-26 13:19:38.618762,35.89
2020-05-26 13:19:38.818811,32.54
2020-05-26 13:19:39.018858,30.41
2020-05-26 13:19:39.218912,31.25
2020-05-26 13:19:39.418960,35.7
2020-05-26 13:19:39.619012,33.74
2020-05-26 13:19:39.819063,32.0
2020-05-26 13:19:40.019112,29.56
2020-05-26 13:19:40.219162,33.39
2020-05-26 13:19:40.419212,29.13
2020-05-26 13:19:40.622161,32.41
2020-05-26 13:19:40.823313,30.23
2020-05-26 13:19:41.023364,31.67
2020-05-26 13:19:41.223418,35.74
2020-05-26 13:19:41.423467,28.36
2020-05-26 13:19:41.623517,30.59
2020-05-26 13:19:41.823567,33.52
2020-05-26 13:19:42.023615,31.21
2020-05-26 13:19:42.223667,34.7
2020-05-26 13:19:42.423719,33.84
2020-05-26 13:19:42.623766,31.17
2020-05-26 13:19:42.823818,32.99
2020-05-26 13:19:43.024871,31.21
2020-05-26 13:19:43.224918,33.2
2020-05-26 13:19:43.424970,28.96
2020-05-26 13:19:43.625025,30.69
2020-05-26 13:19:43.825070,31.54
2020-05-26 13:19:44.025122,34.16
2020-05-26 13:19:44.225176,30.5
2020-05-26 13:19:44.425220,28.68
2020-05-26 13:19:44.625271,35.63
2020-05-26 13:19:44.825325,31.54
2020-05-26 13:19:45.025374,35.47
2020-05-26 13:19:45.225425,35.71
2020-05-26 13:19:45.425474,33.77
2020-05-26 13:19:45.625523,28.54
2020-05-26 13:19:45.825576,28.16
2020-05-26 13:19:46.025629,28.62
2020-05-26 13:19:46.225676,31.47
2020-05-26 13:19:46.425727,31.22
2020-05-26 13:19:46.625777,30.7
2020-05-26 13:19:46.825826,32.98
2020-05-26 13:19:47.025879,30.48
2020-05-26 13:19:47.225930,35.5
2020-05-26 13:19:47.426873,28.38
2020-05-26 13:19:47.627030,33.63
2020-05-26 13:19:47.827080,34.75
2020-05-26 13:19:48.027131,34.32
2020-05-26 13:19:48.227181,30.91
2020-05-26 13:19:48.427232,35.48
2020-05-26 13:19:48.627283,30.8
2020-05-26 13:19:48.827332,28.85
